iso3,year,population,real_gdp_growth,totalGDP,totalGDP2015,real_spending_growth,advanced,euroarea
"AFG",2005,24.861,11.83,6.17e+09,1.97e+10,,0,0
"AFG",2006,25.631,5.361,6.93e+09,1.97e+10,22.84141,0,0
"AFG",2007,26.349,13.34,8.56e+09,1.97e+10,33.00167,0,0
"AFG",2008,27.032,3.863,1.03e+10,1.97e+10,1.15434,0,0
"AFG",2009,27.708,20.585,1.21e+10,1.97e+10,22.03759,0,0
"AFG",2010,28.398,8.438,1.53e+10,1.97e+10,6.549018,0,0
"AFG",2011,29.105,6.479,1.79e+10,1.97e+10,12.15904,0,0
"AFG",2012,29.825,13.968,2.03e+10,1.97e+10,30.18672,0,0
"AFG",2013,30.55,3.933,2.02e+10,1.97e+10,3.713014,0,0
"AFG",2014,31.279,1.282,2.04e+10,1.97e+10,3.878626,0,0
"AFG",2015,32.007,2.041,1.97e+10,1.97e+10,17.6363,0,0
"AFG",2016,32.739,2.984,1.97e+10,1.97e+10,5.084633,0,0
"AFG",2017,33.471,3.982,2.09e+10,1.97e+10,9.081644,0,0
"AFG",2018,34.203,4.977,2.22e+10,1.97e+10,9.257589,0,0
"AFG",2019,34.935,6.016,2.38e+10,1.97e+10,8.86178,0,0
"AFG",2020,35.667,6.008,2.55e+10,1.97e+10,10.28959,0,0
"AGO",2005,18.688,18.262,2.82e+10,1.02e+11,,0,0
"AGO",2006,19.248,20.735,4.18e+10,1.02e+11,33.334,0,0
"AGO",2007,19.826,22.593,6.04e+10,1.02e+11,31.563,0,0
"AGO",2008,20.421,13.817,8.42e+10,1.02e+11,53.15114,0,0
"AGO",2009,21.033,2.413,7.55e+10,1.02e+11,-22.50615,0,0
"AGO",2010,21.664,3.408,8.25e+10,1.02e+11,-1.246653,0,0
"AGO",2011,22.314,3.919,1.04e+11,1.02e+11,4.254596,0,0
"AGO",2012,22.984,5.155,1.15e+11,1.02e+11,8.169143,0,0
"AGO",2013,23.673,6.804,1.24e+11,1.02e+11,5.461027,0,0
"AGO",2014,24.383,4.796,1.29e+11,1.02e+11,5.531037,0,0
"AGO",2015,25.115,3.488,1.02e+11,1.02e+11,-22.07881,0,0
"AGO",2016,25.868,3.524,9.88e+10,1.02e+11,-2.975577,0,0
"AGO",2017,26.644,3.771,1.05e+11,1.02e+11,6.730229,0,0
"AGO",2018,27.444,4.248,1.13e+11,1.02e+11,.074318,0,0
"AGO",2019,28.267,4.658,1.19e+11,1.02e+11,.5784389,0,0
"AGO",2020,29.115,5.178,1.27e+11,1.02e+11,1.985703,0,0
"ALB",2005,3.004,5.773,8.16e+09,1.16e+10,,0,0
"ALB",2006,2.981,5.431,9.00e+09,1.16e+10,6.772684,0,0
"ALB",2007,2.955,5.905,1.07e+10,1.16e+10,7.248466,0,0
"ALB",2008,2.927,7.536,1.29e+10,1.16e+10,16.66468,0,0
"ALB",2009,2.898,3.354,1.21e+10,1.16e+10,6.458413,0,0
"ALB",2010,2.87,3.707,1.19e+10,1.16e+10,-6.74247,0,0
"ALB",2011,2.843,2.545,1.29e+10,1.16e+10,.9285291,0,0
"ALB",2012,2.816,1.624,1.23e+10,1.16e+10,-1.014206,0,0
"ALB",2013,2.788,1.393,1.29e+10,1.16e+10,3.930101,0,0
"ALB",2014,2.774,1.854,1.33e+10,1.16e+10,11.45536,0,0
"ALB",2015,2.76,2.7,1.16e+10,1.16e+10,4.368361,0,0
"ALB",2016,2.746,3.4,1.22e+10,1.16e+10,.5742092,0,0
"ALB",2017,2.732,4,1.32e+10,1.16e+10,-.1946109,0,0
"ALB",2018,2.719,4.25,1.43e+10,1.16e+10,4.884549,0,0
"ALB",2019,2.705,4.25,1.56e+10,1.16e+10,4.866899,0,0
"ALB",2020,2.691,4.25,1.70e+10,1.16e+10,3.706716,0,0
"ARE",2005,4.106,4.855,1.81e+11,3.39e+11,,0,0
"ARE",2006,5.012,9.837,2.22e+11,3.39e+11,9.024704,0,0
"ARE",2007,6.219,3.184,2.58e+11,3.39e+11,16.57078,0,0
"ARE",2008,8.074,3.192,3.15e+11,3.39e+11,28.29866,0,0
"ARE",2009,8.2,-5.243,2.54e+11,3.39e+11,51.0806,0,0
"ARE",2010,8.264,1.635,2.86e+11,3.39e+11,-5.175436,0,0
"ARE",2011,8.512,4.885,3.47e+11,3.39e+11,1.054547,0,0
"ARE",2012,8.768,7.222,3.73e+11,3.39e+11,-.3688923,0,0
"ARE",2013,9.031,4.321,3.87e+11,3.39e+11,9.044422,0,0
"ARE",2014,9.302,4.57,3.99e+11,3.39e+11,12.16165,0,0
"ARE",2015,9.581,2.998,3.39e+11,3.39e+11,15.59475,0,0
"ARE",2016,9.856,3.134,3.56e+11,3.39e+11,-5.022043,0,0
"ARE",2017,10.139,3.257,3.83e+11,3.39e+11,-2.931615,0,0
"ARE",2018,10.43,3.455,4.10e+11,3.39e+11,-2.396065,0,0
"ARE",2019,10.749,3.641,4.38e+11,3.39e+11,-1.566818,0,0
"ARE",2020,11.077,3.818,4.69e+11,3.39e+11,-1.509789,0,0
"ARG",2005,38.592,9.226,2.21e+11,5.79e+11,,0,0
"ARG",2006,38.971,8.375,2.63e+11,5.79e+11,10.21851,0,0
"ARG",2007,39.356,7.966,3.29e+11,5.79e+11,18.90476,0,0
"ARG",2008,39.746,3.075,4.04e+11,5.79e+11,9.245908,0,0
"ARG",2009,40.134,.05,3.77e+11,5.79e+11,12.85795,0,0
"ARG",2010,40.788,9.452,4.62e+11,5.79e+11,10.01922,0,0
"ARG",2011,41.261,8.386,5.59e+11,5.79e+11,16.13958,0,0
"ARG",2012,41.733,.802,6.08e+11,5.79e+11,7.638245,0,0
"ARG",2013,42.203,2.885,6.22e+11,5.79e+11,7.637478,0,0
"ARG",2014,42.643,.465,5.43e+11,5.79e+11,8.214508,0,0
"ARG",2015,43.096,.411,5.79e+11,5.79e+11,6.166297,0,0
"ARG",2016,43.564,-.745,5.79e+11,5.79e+11,-1.667562,0,0
"ARG",2017,44.045,.004,5.90e+11,5.79e+11,.8394641,0,0
"ARG",2018,44.536,.144,6.03e+11,5.79e+11,.705313,0,0
"ARG",2019,45.037,.21,6.17e+11,5.79e+11,.826625,0,0
"ARG",2020,45.548,.235,6.34e+11,5.79e+11,1.122048,0,0
"ARM",2005,3.01,14.113,4.90e+09,1.06e+10,,0,0
"ARM",2006,3,13.198,6.38e+09,1.06e+10,13.93475,0,0
"ARM",2007,2.99,13.749,9.21e+09,1.06e+10,27.50848,0,0
"ARM",2008,2.98,6.948,1.17e+10,1.06e+10,6.071343,0,0
"ARM",2009,2.97,-14.15,8.65e+09,1.06e+10,10.24107,0,0
"ARM",2010,2.96,2.2,9.26e+09,1.06e+10,-6.222217,0,0
"ARM",2011,2.96,4.7,1.01e+10,1.06e+10,-.2398187,0,0
"ARM",2012,2.97,7.134,1.06e+10,1.06e+10,-3.807062,0,0
"ARM",2013,2.98,3.533,1.11e+10,1.06e+10,9.915264,0,0
"ARM",2014,2.985,3.431,1.16e+10,1.06e+10,3.962262,0,0
"ARM",2015,2.99,2.464,1.06e+10,1.06e+10,8.956346,0,0
"ARM",2016,2.991,2.167,1.07e+10,1.06e+10,.9108825,0,0
"ARM",2017,2.991,2.75,1.11e+10,1.06e+10,.1705523,0,0
"ARM",2018,2.991,3,1.16e+10,1.06e+10,1.113648,0,0
"ARM",2019,2.991,3.5,1.23e+10,1.06e+10,3.947379,0,0
"ARM",2020,2.992,3.5,1.29e+10,1.06e+10,3.484964,0,0
"ATG",2005,.08,7.214,9.94e+08,1.28e+09,,0,0
"ATG",2006,.081,12.715,1.13e+09,1.28e+09,.086726,0,0
"ATG",2007,.082,7.07,1.29e+09,1.28e+09,-7.709266,0,0
"ATG",2008,.083,1.542,1.35e+09,1.28e+09,2.793924,0,0
"ATG",2009,.084,-10.666,1.21e+09,1.28e+09,21.72791,0,0
"ATG",2010,.085,-8.528,1.14e+09,1.28e+09,-43.69496,0,0
"ATG",2011,.086,-1.867,1.14e+09,1.28e+09,3.714918,0,0
"ATG",2012,.086,3.609,1.20e+09,1.28e+09,-9.45189,0,0
"ATG",2013,.087,1.537,1.18e+09,1.28e+09,11.99116,0,0
"ATG",2014,.088,4.206,1.24e+09,1.28e+09,3.606326,0,0
"ATG",2015,.089,2.15,1.28e+09,1.28e+09,34.10732,0,0
"ATG",2016,.09,2.13,1.32e+09,1.28e+09,-33.77726,0,0
"ATG",2017,.091,2.4,1.38e+09,1.28e+09,1.325663,0,0
"ATG",2018,.092,2.7,1.45e+09,1.28e+09,2.737433,0,0
"ATG",2019,.093,2.7,1.53e+09,1.28e+09,1.734996,0,0
"ATG",2020,.094,2.7,1.61e+09,1.28e+09,2.294448,0,0
"AUS",2005,20.312,3.214,7.34e+11,1.24e+12,,1,0
"AUS",2006,20.628,2.655,7.81e+11,1.24e+12,2.451488,1,0
"AUS",2007,21.016,4.52,9.47e+11,1.24e+12,3.71026,1,0
"AUS",2008,21.476,2.671,1.04e+12,1.24e+12,4.86351,1,0
"AUS",2009,21.866,1.575,9.82e+11,1.24e+12,9.905092,1,0
"AUS",2010,22.172,2.25,1.24e+12,1.24e+12,.0431263,1,0
"AUS",2011,22.52,2.722,1.50e+12,1.24e+12,1.270952,1,0
"AUS",2012,22.921,3.6,1.56e+12,1.24e+12,4.314852,1,0
"AUS",2013,23.295,2.067,1.50e+12,1.24e+12,2.144438,1,0
"AUS",2014,23.626,2.731,1.44e+12,1.24e+12,3.14307,1,0
"AUS",2015,24.027,2.373,1.24e+12,1.24e+12,2.988313,1,0
"AUS",2016,24.445,2.853,1.25e+12,1.24e+12,1.938504,1,0
"AUS",2017,24.863,3.06,1.32e+12,1.24e+12,1.528735,1,0
"AUS",2018,25.281,2.967,1.38e+12,1.24e+12,2.181837,1,0
"AUS",2019,25.698,2.945,1.44e+12,1.24e+12,3.097755,1,0
"AUS",2020,26.112,2.838,1.52e+12,1.24e+12,2.850678,1,0
"AUT",2005,8.201,2.141,3.15e+11,3.73e+11,,1,1
"AUT",2006,8.254,3.351,3.35e+11,3.73e+11,1.777198,1,1
"AUT",2007,8.283,3.621,3.87e+11,3.73e+11,1.346736,1,1
"AUT",2008,8.308,1.547,4.30e+11,3.73e+11,2.943522,1,1
"AUT",2009,8.335,-3.799,3.99e+11,3.73e+11,4.546443,1,1
"AUT",2010,8.352,1.929,3.91e+11,3.73e+11,-.6533133,1,1
"AUT",2011,8.375,2.808,4.29e+11,3.73e+11,-.9281051,1,1
"AUT",2012,8.408,.757,4.08e+11,3.73e+11,.9953762,1,1
"AUT",2013,8.452,.321,4.29e+11,3.73e+11,.0899058,1,1
"AUT",2014,8.508,.353,4.38e+11,3.73e+11,3.125739,1,1
"AUT",2015,8.556,.766,3.73e+11,3.73e+11,.3141395,1,1
"AUT",2016,8.594,1.588,3.86e+11,3.73e+11,-.101289,1,1
"AUT",2017,8.628,1.442,4.03e+11,3.73e+11,.8383608,1,1
"AUT",2018,8.662,1.155,4.18e+11,3.73e+11,.8762899,1,1
"AUT",2019,8.697,1.088,4.34e+11,3.73e+11,.8067762,1,1
"AUT",2020,8.732,1.073,4.53e+11,3.73e+11,1.101348,1,1
"AZE",2005,8.613,26.4,1.32e+10,6.40e+10,,0,0
"AZE",2006,8.707,34.5,2.10e+10,6.40e+10,59.40512,0,0
"AZE",2007,8.802,25,3.31e+10,6.40e+10,20.66597,0,0
"AZE",2008,8.897,10.8,4.64e+10,6.40e+10,32.9571,0,0
"AZE",2009,8.977,9.3,4.43e+10,6.40e+10,18.64421,0,0
"AZE",2010,9.049,4.959,5.29e+10,6.40e+10,-1.602418,0,0
"AZE",2011,9.122,.094,6.48e+10,6.40e+10,7.28971,0,0
"AZE",2012,9.195,2.163,6.87e+10,6.40e+10,10.30288,0,0
"AZE",2013,9.268,5.803,7.35e+10,6.40e+10,9.700207,0,0
"AZE",2014,9.342,2.793,7.41e+10,6.40e+10,6.078713,0,0
"AZE",2015,9.417,4.041,6.40e+10,6.40e+10,-7.857801,0,0
"AZE",2016,9.492,2.53,6.36e+10,6.40e+10,-5.93294,0,0
"AZE",2017,9.568,2.861,7.09e+10,6.40e+10,-.5329087,0,0
"AZE",2018,9.645,4.197,7.43e+10,6.40e+10,8.848942,0,0
"AZE",2019,9.722,4.229,8.40e+10,6.40e+10,-3.971038,0,0
"AZE",2020,9.8,3.435,8.73e+10,6.40e+10,4.431101,0,0
"BDI",2005,7.491,4.371,1.12e+09,2.97e+09,,0,0
"BDI",2006,7.641,5.414,1.27e+09,2.97e+09,10.9468,0,0
"BDI",2007,7.794,3.44,1.36e+09,2.97e+09,46.26326,0,0
"BDI",2008,7.981,4.907,1.61e+09,2.97e+09,10.82279,0,0
"BDI",2009,8.172,3.803,1.78e+09,2.97e+09,-4.202958,0,0
"BDI",2010,8.368,5.053,2.03e+09,2.97e+09,12.95099,0,0
"BDI",2011,8.569,4.19,2.37e+09,2.97e+09,1.481246,0,0
"BDI",2012,8.775,4.018,2.51e+09,2.97e+09,-8.74186,0,0
"BDI",2013,8.985,4.472,2.72e+09,2.97e+09,-6.128715,0,0
"BDI",2014,9.201,4.737,3.09e+09,2.97e+09,.6513149,0,0
"BDI",2015,9.422,-7.171,2.97e+09,2.97e+09,-6.54786,0,0
"BDI",2016,9.648,5.151,3.25e+09,2.97e+09,2.004674,0,0
"BDI",2017,9.879,4.455,3.51e+09,2.97e+09,5.201704,0,0
"BDI",2018,10.117,4.979,3.82e+09,2.97e+09,-.7809711,0,0
"BDI",2019,10.359,5.084,4.14e+09,2.97e+09,1.024603,0,0
"BDI",2020,10.608,5.165,4.49e+09,2.97e+09,2.617211,0,0
"BEL",2005,10.446,1.894,3.88e+11,4.59e+11,,1,1
"BEL",2006,10.511,2.63,4.11e+11,4.59e+11,-3.832466,1,1
"BEL",2007,10.585,3,4.73e+11,4.59e+11,2.772049,1,1
"BEL",2008,10.667,.953,5.23e+11,4.59e+11,4.90997,1,1
"BEL",2009,10.753,-2.619,4.87e+11,4.59e+11,4.803282,1,1
"BEL",2010,10.84,2.501,4.85e+11,4.59e+11,.8178059,1,1
"BEL",2011,11.001,1.618,5.29e+11,4.59e+11,3.722704,1,1
"BEL",2012,11.095,.093,4.99e+11,4.59e+11,2.701771,1,1
"BEL",2013,11.162,.291,5.25e+11,4.59e+11,-.3395621,1,1
"BEL",2014,11.204,1.066,5.34e+11,4.59e+11,.898977,1,1
"BEL",2015,11.337,1.341,4.59e+11,4.59e+11,-.400742,1,1
"BEL",2016,11.434,1.451,4.74e+11,4.59e+11,.0235771,1,1
"BEL",2017,11.532,1.465,4.92e+11,4.59e+11,.0666536,1,1
"BEL",2018,11.629,1.501,5.11e+11,4.59e+11,.3887435,1,1
"BEL",2019,11.727,1.533,5.31e+11,4.59e+11,.8989713,1,1
"BEL",2020,11.824,1.528,5.56e+11,4.59e+11,1.07034,1,1
"BEN",2005,8.182,2.865,4.37e+09,7.70e+09,,0,0
"BEN",2006,8.444,3.752,4.71e+09,7.70e+09,-5.367854,0,0
"BEN",2007,8.707,4.626,5.51e+09,7.70e+09,26.15488,0,0
"BEN",2008,8.973,5.018,6.66e+09,7.70e+09,-4.140105,0,0
"BEN",2009,9.241,2.658,6.60e+09,7.70e+09,20.21485,0,0
"BEN",2010,9.51,2.552,6.57e+09,7.70e+09,-16.25137,0,0
"BEN",2011,9.78,3.325,7.30e+09,7.70e+09,8.919182,0,0
"BEN",2012,10.051,5.392,7.55e+09,7.70e+09,2.819224,0,0
"BEN",2013,10.321,5.645,8.31e+09,7.70e+09,12.72233,0,0
"BEN",2014,10.592,5.4,8.69e+09,7.70e+09,2.233902,0,0
"BEN",2015,10.862,5.481,7.70e+09,7.70e+09,15.54455,0,0
"BEN",2016,11.131,5.298,8.30e+09,7.70e+09,9.362771,0,0
"BEN",2017,11.399,5.599,9.06e+09,7.70e+09,5.719415,0,0
"BEN",2018,11.665,5.699,9.90e+09,7.70e+09,5.379699,0,0
"BEN",2019,11.929,5.708,1.08e+10,7.70e+09,-.6160836,0,0
"BEN",2020,12.19,6,1.17e+10,7.70e+09,5.524099,0,0
"BFA",2005,13.422,8.665,5.47e+09,1.13e+10,,0,0
"BFA",2006,13.822,6.252,5.82e+09,1.13e+10,15.04298,0,0
"BFA",2007,14.235,4.108,6.78e+09,1.13e+10,8.651512,0,0
"BFA",2008,14.66,5.8,8.41e+09,1.13e+10,-13.87825,0,0
"BFA",2009,15.095,2.962,8.39e+09,1.13e+10,19.18097,0,0
"BFA",2010,15.54,8.446,9.12e+09,1.13e+10,2.311529,0,0
"BFA",2011,15.995,6.627,1.07e+10,1.13e+10,3.062647,0,0
"BFA",2012,16.46,6.453,1.12e+10,1.13e+10,23.00208,0,0
"BFA",2013,16.937,6.616,1.22e+10,1.13e+10,16.36872,0,0
"BFA",2014,17.429,4.024,1.25e+10,1.13e+10,-12.7419,0,0
"BFA",2015,17.934,4.977,1.13e+10,1.13e+10,11.65613,0,0
"BFA",2016,18.454,5.964,1.22e+10,1.13e+10,9.363565,0,0
"BFA",2017,18.989,6.546,1.34e+10,1.13e+10,11.18513,0,0
"BFA",2018,19.54,6.6,1.48e+10,1.13e+10,8.148461,0,0
"BFA",2019,20.107,6.599,1.63e+10,1.13e+10,6.195317,0,0
"BFA",2020,20.69,6.599,1.80e+10,1.13e+10,6.588722,0,0
"BGD",2005,143.135,6.302,7.09e+10,2.02e+11,,0,0
"BGD",2006,144.869,6.851,7.58e+10,2.02e+11,5.271729,0,0
"BGD",2007,146.457,6.518,8.56e+10,2.02e+11,1.087728,0,0
"BGD",2008,147.97,5.515,9.71e+10,2.02e+11,27.79111,0,0
"BGD",2009,149.503,5.315,1.09e+11,2.02e+11,-3.919778,0,0
"BGD",2010,151.125,6.03,1.22e+11,2.02e+11,5.436349,0,0
"BGD",2011,152.862,6.494,1.31e+11,2.02e+11,16.78609,0,0
"BGD",2012,154.695,6.26,1.42e+11,2.02e+11,9.145183,0,0
"BGD",2013,156.595,6.038,1.61e+11,2.02e+11,9.708367,0,0
"BGD",2014,158.217,6.292,1.84e+11,2.02e+11,1.560191,0,0
"BGD",2015,159.857,6.505,2.02e+11,2.02e+11,7.230112,0,0
"BGD",2016,161.513,6.758,2.19e+11,2.02e+11,13.57268,0,0
"BGD",2017,163.187,7,2.39e+11,2.02e+11,12.38596,0,0
"BGD",2018,164.877,7,2.61e+11,2.02e+11,11.00349,0,0
"BGD",2019,166.586,7,2.85e+11,2.02e+11,9.809255,0,0
"BGD",2020,168.312,6.742,3.11e+11,2.02e+11,7.584183,0,0
"BGR",2005,7.719,5.955,2.94e+10,4.72e+10,,0,0
"BGR",2006,7.679,6.47,3.37e+10,4.72e+10,1.899923,0,0
"BGR",2007,7.64,6.907,4.37e+10,4.72e+10,8.556558,0,0
"BGR",2008,7.607,5.755,5.36e+10,4.72e+10,7.213689,0,0
"BGR",2009,7.564,-5.012,5.03e+10,4.72e+10,-2.673666,0,0
"BGR",2010,7.505,.655,4.88e+10,4.72e+10,3.425279,0,0
"BGR",2011,7.327,1.982,5.58e+10,4.72e+10,-6.341778,0,0
"BGR",2012,7.282,.492,5.26e+10,4.72e+10,2.081421,0,0
"BGR",2013,7.238,1.066,5.45e+10,4.72e+10,9.396065,0,0
"BGR",2014,7.202,1.705,5.58e+10,4.72e+10,6.248608,0,0
"BGR",2015,7.166,1.7,4.72e+10,4.72e+10,1.175005,0,0
"BGR",2016,7.13,1.9,4.86e+10,4.72e+10,-.548382,0,0
"BGR",2017,7.095,2,5.07e+10,4.72e+10,.7156997,0,0
"BGR",2018,7.059,2,5.32e+10,4.72e+10,1.080688,0,0
"BGR",2019,7.024,2.3,5.60e+10,4.72e+10,1.035089,0,0
"BGR",2020,6.989,2.5,5.95e+10,4.72e+10,1.372903,0,0
"BHR",2005,.889,6.769,1.60e+10,3.09e+10,,0,0
"BHR",2006,.96,6.469,1.85e+10,3.09e+10,2.984141,0,0
"BHR",2007,1.039,8.292,2.17e+10,3.09e+10,4.861868,0,0
"BHR",2008,1.107,6.245,2.57e+10,3.09e+10,7.584234,0,0
"BHR",2009,1.178,2.54,2.29e+10,3.09e+10,11.16354,0,0
"BHR",2010,1.235,4.334,2.57e+10,3.09e+10,16.18464,0,0
"BHR",2011,1.195,2.1,2.90e+10,3.09e+10,-1.650229,0,0
"BHR",2012,1.219,3.589,3.08e+10,3.09e+10,11.33971,0,0
"BHR",2013,1.243,5.337,3.29e+10,3.09e+10,1.621025,0,0
"BHR",2014,1.268,4.507,3.39e+10,3.09e+10,10.66301,0,0
"BHR",2015,1.294,3.376,3.09e+10,3.09e+10,11.52498,0,0
"BHR",2016,1.319,3.218,3.23e+10,3.09e+10,1.340317,0,0
"BHR",2017,1.346,2.837,3.43e+10,3.09e+10,1.503653,0,0
"BHR",2018,1.373,2.855,3.63e+10,3.09e+10,2.034954,0,0
"BHR",2019,1.4,3.283,3.84e+10,3.09e+10,2.356218,0,0
"BHR",2020,1.428,3.306,4.05e+10,3.09e+10,1.901043,0,0
"BHS",2005,.325,3.395,7.71e+09,8.88e+09,,0,0
"BHS",2006,.329,2.517,7.97e+09,8.88e+09,10.4592,0,0
"BHS",2007,.333,1.446,8.32e+09,8.88e+09,10.79504,0,0
"BHS",2008,.337,-2.324,8.25e+09,8.88e+09,3.216079,0,0
"BHS",2009,.341,-4.175,7.83e+09,8.88e+09,3.771247,0,0
"BHS",2010,.345,1.539,7.92e+09,8.88e+09,-.1842446,0,0
"BHS",2011,.348,.613,7.88e+09,8.88e+09,12.42668,0,0
"BHS",2012,.352,2.217,8.23e+09,8.88e+09,1.558825,0,0
"BHS",2013,.356,.022,8.43e+09,8.88e+09,-1.828213,0,0
"BHS",2014,.36,1.023,8.51e+09,8.88e+09,-4.072939,0,0
"BHS",2015,.364,1.22,8.88e+09,8.88e+09,.2680946,0,0
"BHS",2016,.368,2.248,9.19e+09,8.88e+09,3.230222,0,0
"BHS",2017,.372,2.732,9.54e+09,8.88e+09,1.743988,0,0
"BHS",2018,.377,1.694,9.82e+09,8.88e+09,1.765343,0,0
"BHS",2019,.381,1.684,1.01e+10,8.88e+09,1.248847,0,0
"BHS",2020,.385,1.545,1.04e+10,8.88e+09,1.560371,0,0
"BIH",2005,3.919,4.236,1.09e+10,1.56e+10,,0,0
"BIH",2006,3.92,5.691,1.25e+10,1.56e+10,4.527554,0,0
"BIH",2007,3.916,5.979,1.53e+10,1.56e+10,7.427523,0,0
"BIH",2008,3.911,5.594,1.87e+10,1.56e+10,11.31042,0,0
"BIH",2009,3.904,-2.719,1.73e+10,1.56e+10,.5975456,0,0
"BIH",2010,3.897,.842,1.68e+10,1.56e+10,1.912073,0,0
"BIH",2011,3.89,.958,1.83e+10,1.56e+10,-3.350256,0,0
"BIH",2012,3.884,-1.207,1.69e+10,1.56e+10,-.8332807,0,0
"BIH",2013,3.878,2.461,1.78e+10,1.56e+10,-1.204338,0,0
"BIH",2014,3.871,1.05,1.82e+10,1.56e+10,4.566271,0,0
"BIH",2015,3.863,2.05,1.56e+10,1.56e+10,.5058607,0,0
"BIH",2016,3.854,3,1.63e+10,1.56e+10,3.784768,0,0
"BIH",2017,3.845,3.5,1.74e+10,1.56e+10,3.047809,0,0
"BIH",2018,3.837,3.7,1.86e+10,1.56e+10,2.818738,0,0
"BIH",2019,3.831,3.9,1.99e+10,1.56e+10,3.770163,0,0
"BIH",2020,3.825,4,2.16e+10,1.56e+10,3.306983,0,0
"BLR",2005,9.697,9.406,3.02e+10,6.20e+10,,0,0
"BLR",2006,9.63,9.984,3.70e+10,6.20e+10,15.80202,0,0
"BLR",2007,9.579,8.688,4.53e+10,6.20e+10,8.844122,0,0
"BLR",2008,9.542,10.293,6.08e+10,6.20e+10,12.23836,0,0
"BLR",2009,9.514,.143,4.92e+10,6.20e+10,-5.233154,0,0
"BLR",2010,9.5,7.741,5.52e+10,6.20e+10,-1.840468,0,0
"BLR",2011,9.481,5.544,5.97e+10,6.20e+10,-13.36092,0,0
"BLR",2012,9.465,1.731,6.36e+10,6.20e+10,14.49388,0,0
"BLR",2013,9.464,1.024,7.31e+10,6.20e+10,9.385291,0,0
"BLR",2014,9.468,1.588,7.61e+10,6.20e+10,-3.232285,0,0
"BLR",2015,9.421,-3.556,6.20e+10,6.20e+10,5.420914,0,0
"BLR",2016,9.374,-2.179,6.64e+10,6.20e+10,-5.56554,0,0
"BLR",2017,9.327,.571,7.10e+10,6.20e+10,-.3451923,0,0
"BLR",2018,9.28,1.048,7.60e+10,6.20e+10,-.9327149,0,0
"BLR",2019,9.234,1.511,8.24e+10,6.20e+10,1.654585,0,0
"BLR",2020,9.187,1.636,8.93e+10,6.20e+10,1.508087,0,0
"BLZ",2005,.292,2.578,1.11e+09,1.76e+09,,0,0
"BLZ",2006,.301,4.582,1.22e+09,1.76e+09,11.0814,0,0
"BLZ",2007,.312,1.106,1.29e+09,1.76e+09,-2.138495,0,0
"BLZ",2008,.322,3.229,1.37e+09,1.76e+09,-.3900629,0,0
"BLZ",2009,.323,.713,1.34e+09,1.76e+09,3.187038,0,0
"BLZ",2010,.324,3.324,1.40e+09,1.76e+09,6.241417,0,0
"BLZ",2011,.332,2.104,1.49e+09,1.76e+09,.7776006,0,0
"BLZ",2012,.341,3.825,1.57e+09,1.76e+09,-3.253311,0,0
"BLZ",2013,.35,1.526,1.63e+09,1.76e+09,17.84159,0,0
"BLZ",2014,.357,3.573,1.70e+09,1.76e+09,9.75252,0,0
"BLZ",2015,.364,2.212,1.76e+09,1.76e+09,1.215728,0,0
"BLZ",2016,.371,3.169,1.84e+09,1.76e+09,-1.544857,0,0
"BLZ",2017,.379,3.016,1.93e+09,1.76e+09,1.322046,0,0
"BLZ",2018,.386,2.574,2.02e+09,1.76e+09,-.7593613,0,0
"BLZ",2019,.394,2.474,2.11e+09,1.76e+09,5.258873,0,0
"BLZ",2020,.402,2.389,2.21e+09,1.76e+09,.6006173,0,0
"BOL",2005,9.408,4.421,9.57e+09,3.35e+10,,0,0
"BOL",2006,9.627,4.797,1.15e+10,3.35e+10,-5.776792,0,0
"BOL",2007,9.903,4.564,1.32e+10,3.35e+10,14.44276,0,0
"BOL",2008,10.028,6.148,1.68e+10,3.35e+10,14.86329,0,0
"BOL",2009,10.302,3.357,1.75e+10,3.35e+10,4.779616,0,0
"BOL",2010,10.507,4.127,1.98e+10,3.35e+10,-8.43181,0,0
"BOL",2011,10.712,5.204,2.41e+10,3.35e+10,18.08494,0,0
"BOL",2012,10.875,5.122,2.73e+10,3.35e+10,7.150578,0,0
"BOL",2013,11.081,6.796,3.09e+10,3.35e+10,13.8861,0,0
"BOL",2014,11.292,5.461,3.32e+10,3.35e+10,18.70373,0,0
"BOL",2015,11.506,4.1,3.35e+10,3.35e+10,-2.768776,0,0
"BOL",2016,11.725,3.5,3.52e+10,3.35e+10,-1.945337,0,0
"BOL",2017,11.948,3.5,3.82e+10,3.35e+10,3.79453,0,0
"BOL",2018,12.175,3.5,4.14e+10,3.35e+10,2.701579,0,0
"BOL",2019,12.406,3.5,4.49e+10,3.35e+10,2.46852,0,0
"BOL",2020,12.642,3.5,4.86e+10,3.35e+10,2.354326,0,0
"BRA",2005,185.151,3.149,8.92e+11,1.80e+12,,0,0
"BRA",2006,187.335,3.999,1.11e+12,1.80e+12,2.514507,0,0
"BRA",2007,189.463,6.006,1.40e+12,1.80e+12,1.842379,0,0
"BRA",2008,191.532,5.019,1.69e+12,1.80e+12,4.406988,0,0
"BRA",2009,193.544,-.236,1.67e+12,1.80e+12,-.9861771,0,0
"BRA",2010,195.498,7.572,2.21e+12,1.80e+12,12.2807,0,0
"BRA",2011,197.397,3.916,2.61e+12,1.80e+12,.7056639,0,0
"BRA",2012,199.242,1.762,2.41e+12,1.80e+12,2.838593,0,0
